#,set,project,patch_relpath,subject,relevance_firstpass,port_decision,agent_status,agent_confidence_0_100,agent_comment
38,patches_treble_td,platform_frameworks_opt_telephony,platform_frameworks_opt_telephony/0009-Fix-NPE-with-1.0-and-1.1-CardStatus.patch,Fix NPE with 1.0 and 1.1 CardStatus,OEM/absent-hw,REVIEW (PORT if any doubt),VERIFIED_HIGH,94,"Candidate hunks byte-identical to the A14 original including offsets. The porter's noted ambiguity (a confusing failure message from a batched shell loop) was resolved independently: applied in isolation, git apply --check and git am both succeed on all three pristine worktrees with no fuzz and no 3-way fallback. Dependency on #35 verified: it lands in RadioResponse, whose HIDL 1.0/1.1 handlers (getIccCardStatusResponse :105 and _1_2/_1_4/_1_5 at :113/:122/:131) exist only because #35 restored them; IccSlotPortMapping is imported (:64) and the three construction sites are at :1884/:1900/:1919."
39,patches_treble_td,platform_frameworks_opt_telephony,platform_frameworks_opt_telephony/0010-When-logging-UiccSlot-ignore-error-if-we-cant-print-.patch,"When logging UiccSlot, ignore error if we cant print",OEM/absent-hw,REVIEW (PORT if any doubt),VERIFIED_HIGH,95,"Genuine rebase (A16 refactored UiccSlot.toString() from a single return-expression to a StringBuilder with a trailing Flags.supportSlotSwitching2psim1esimConfig() block), and it is semantically exact: the identical 6-line try/catch prologue is inserted and the single getPrintableIccIds() interpolation is replaced by the printableIccIds local, with the same Throwable breadth, tag, message and null fallback. A16-specific checks: the Flags block and the sb.append/toString tail are preserved untouched, java.util.Map is already imported (:61), the declared type matches the callee (private Map<Integer,String> getPrintableIccIds() at :752), the guarded call really can still throw (it ends in Collectors.toMap, which NPEs on a null value, so the fix has a live purpose at A16), and the sibling dump() call at :772 deliberately stays unguarded as in A14 (no scope creep)."
40,patches_treble_td,platform_frameworks_opt_telephony,platform_frameworks_opt_telephony/0011-Revert-Removed-IWLAN-legacy-mode-support.patch,"Revert ""Removed IWLAN legacy mode support""",OEM/absent-hw,REVIEW (PORT if any doubt),VERIFIED_HIGH,92,"The 'not obsolete' premise was re-checked and holds: upstream's 2023 revert 70c62bf119 is an ancestor of the baseline but was automerged -s ours, so AccessNetworksManager.isInLegacyMode does not exist at A16 and ServiceState.setOutOfService is the 1-arg form; DROPPED_OBSOLETE would have been wrong. The mis-merge correction is verified by reading both target methods: updateNtnCapability() is byte-identical to the A16 baseline (pollution removed) and processIwlanRegistrationInfo() is identical to the A14-final reference implementation, while retaining A16's extra setAvailableServices(List.of(SERVICE_TYPE_DATA)) on the synthesised WLAN NRI (java.util.List imported at :129) - a merge, not an overwrite. The porter's getInitialRegistrationState() to getNetworkRegistrationState() correction is right: A14-final uses the same accessor and A16 NetworkRegistrationInfo exposes getNetworkRegistrationState() (:485) plus isEmergencyEnabled() (:609). The AccessNetworksManager constructor merge was reviewed line by line: legacy/AP-assisted transport selection and QNS-bind gating match A14-final exactly while A16's mCarrierConfigManager null guard, NonNull annotation and registerCarrierConfigChangeListener mechanism (binder-thread Runnable::run, 'avoid post twice' semantics) are retained; isInLegacyMode(), getPreferredTransport() and getAvailableTransports() are byte-identical to A14-final. The DataNetwork/DataNetworkController equivalence claim holds because getAvailableTransports() is now legacy-aware, so the A16 loop yields exactly the 2023 explicit set in both modes. Revert-inverse audit: of 19 non-inverse deletions all but three self-cancel as moved/re-wrapped text; the three real changes are the intended legacy substitutions. javac -proc:none: zero syntax errors."
41,patches_treble_td,platform_frameworks_opt_telephony,platform_frameworks_opt_telephony/0012-Initialize-Samsung-AIDL-ISehRadioNetwork.-Fixes-5G-o.patch,Initialize Samsung AIDL ISehRadioNetwork. Fixes 5G on,OEM/absent-hw,REVIEW (PORT if any doubt),VERIFIED_HIGH,94,"The porter's main flagged risk dissolves under measurement: I diffed every +/- line of the candidate against the A14 original INCLUDING the Android.bp hunk and the diff is EMPTY - the anchor lines are unchanged between A14 and A16, so the applied content is identical and only offsets moved. The real risk (the new build dependency) was proven satisfied at A16: Android.bp gains vendor.samsung.hardware.radio.network-V1-java and the provider exists in the target tree as an aidl_interface named vendor.samsung.hardware.radio.network with stability vintf, the java backend enabled, frozen: true and versions_with_info version '1', so the generated module name is exactly right, and the string is byte-identical to A14's Android.bp:94. Reviewed the whole-chain Android.bp diff in isolation: only three additive lines (this one, #42's and #35's), no removals or reordering."
42,patches_treble_td,platform_frameworks_opt_telephony,platform_frameworks_opt_telephony/0013-Initialize-Samsung-HIDL-ISehRadio.-Fixes-5G-on-S20-U.patch,Initialize Samsung HIDL ISehRadio. Fixes 5G on S20,OEM/absent-hw,REVIEW (PORT if any doubt),VERIFIED_HIGH,94,"As with #41, the candidate's +/- body across Android.bp, RIL.java, RadioNetworkProxy.java and RadioServiceProxy.java is a byte-identical diff to the A14 original (hunk-body diff empty); only offsets moved, so the porter's 'Android.bp rebased' note is conservative. Build dependency proven at A16: Android.bp gains vendor.samsung.hardware.radio-V2.2-java and the HIDL provider exists at vendor/interfaces/vendor/samsung/hardware/radio/2.2/Android.bp (name vendor.samsung.hardware.radio@2.2, with 2.0/2.1/1.2 alongside), the module string matching A14's Android.bp:85. Ordering dependency respected: it refactors #41's code and also touches RadioServiceProxy.java, which #35 modifies earlier; the ordered sequence #35 then #41 then #42 produced no conflict or fuzz. SehPacketUsage, the only unresolved symbol my call-name audit surfaced for these files, is defined at vendor/interfaces/vendor/samsung/hardware/radio/2.0/types.hal:68."
43,patches_treble_td,platform_frameworks_opt_telephony,platform_frameworks_opt_telephony/0014-When-reading-SMSC-ignore-invalid-SMSC.patch,"When reading SMSC, ignore invalid SMSC",OEM/absent-hw,REVIEW (PORT if any doubt),VERIFIED_HIGH,94,"Candidate hunks byte-identical to the A14 original including offsets. Both landing sites verified present and consistent at A16: the AIDL path MessagingResponse.getSmscAddressResponse (:172-176, ending in RadioResponse.responseString(HAL_SERVICE_MESSAGING, ...)) and the HIDL path RadioResponse.getSmscAddressResponse (:1269-1273, ending in responseString(responseInfo, smsc)); the guard is applied identically in both, so there is no half-applied duplication or transport divergence. Only already-invalid values are rewritten, so conforming vendors are unaffected."
44,patches_treble_td,platform_system_nfc,platform_system_nfc/0001-Let-vendor-have-priority-over-NFC-config-file-rather.patch,"Let vendor have priority over NFC config file, rather than",UNCERTAIN,PORT (fallback),VERIFIED_HIGH,96,"PORT ATTEMPT-1 REUSED, NOT REDONE (verification attempt 1 was cut off by the message rate limit before result.json). Provenance: original patch sha256 e539f046cc97f100635e913d8193b1cd2d09297bbd00f83c8c1af6260eb522f3 identical in /root/port-los23-td/source-patches, in canonical /root/custom_android/lineage21/lineage_patches_unified, and in PATCH_INDEX.sha256; candidate artifact sha256 c9be573f6540361854e207a7b98ceda895ac6bc3fb0024a325eaebf2cc0c22ca identical local vs remote port-1 copy. RETARGETING VALIDATED INDEPENDENTLY: ls /root/custom_android/lineage23/system/nfc -> ENOENT and no system/nfc project exists in .repo/manifests/default.xml or .repo/local_manifests/*.xml, while default.xml:779 registers packages/modules/Nfc (LineageOS/android_packages_modules_Nfc) at the recorded baseline 393ad5d1 with a clean tree, so the retarget is forced rather than guessed. The anchor survives verbatim at packages/modules/Nfc/libnfc-nci/src/adaptation/nfc_config.cc:37 searchConfigPath(), and a tree-wide grep for searchConfigPath over packages, hardware, vendor, system, frameworks, device returns exactly that one file, so no duplicate config-search site was missed. NOT OBSOLETE: A16 upstream is still GSI-first (/product/etc/, /odm/etc/, /vendor/etc/, /system_ext/etc/, /etc/, /apex/com.android.nfcservices/etc/). VENDOR-PRIORITY SEMANTICS CORRECT: the candidate yields /odm/etc/, /vendor/etc/, /product/etc/, /system_ext/etc/, /etc/, /apex/com.android.nfcservices/etc/ so odm and vendor outrank the GSI /product copy, and the A16-only apex entry stays untouched and last, which is right because that apex copy IS the module's own default (apex/Android.bp ships libnfc-nci.conf-default via prebuilts: for mainline builds and via required: into /system/etc otherwise) and therefore must lose to vendor. The change ships: nfc_config.cc is in libnfc-nci (libnfc-nci/src/Android.bp:17, srcs glob adaptation/*.cc) -> libnfc_nci_jni (NfcNci/nci/jni/Android.bp:66) -> com.android.nfcservices apex, and build-from-source is in force (RELEASE_DEFAULT_MODULE_BUILD_FROM_SOURCE declared true; RELEASE_APEX_CONTRIBUTIONS_NFC only valued under build/release/gms_mainline{,_go}/optional/, outside the LineageOS chain; prebuilts/module_sdk/Nfc holds SDK snapshots only, no apex payload). No fix required; artifact accepted byte-for-byte."
45,patches_treble_td,platform_bootable_recovery,platform_bootable_recovery/0001-Don-t-reboot-if-we-couldn-t-get-bootctrl.patch,Don't reboot if we couldn't get bootctrl,CORE-likely-RELEVANT,PORT,VERIFIED_HIGH,96,"Provenance fully chains: original patch sha256 89a4c416... is identical in the immutable snapshot, PATCH_INDEX.sha256 and the canonical read-only L21 stack; candidate artifact sha256 9d5fe965... matches locally, remotely and in the port result; target project HEAD equals the recorded baseline d4ef5569dda1c5066f90efd25455b589ced6073e. The candidate is a faithful re-export of the pristine A14 patch (only the rebased blob index line and the git 2.25.1->2.43.0 trailer differ; author/date/subject/Change-Id preserved). Independent fresh detached worktree at the baseline applied it with zero fuzz and clean git am, producing exactly one hunk. The fix is not upstream in A16 (pre-patch line 327 is still 'return reboot_device();'), so the port is required and does not duplicate existing logic. Downstream review found no defect: reboot_device() keeps 3 call sites (no unused-function/-Werror risk), the sole caller update_verifier_main.cpp already returns 0 for the non-A/B case, Android.bp and unit tests are unaffected, no .rc or in-tree consumer inspects the exit status, and SELinux update_verifier.te is allow-only so no policy change is implied. CORE-relevant for this device: retrofit Virtual A/B keeps ro.boot.slot_suffix non-empty so update_verifier runs, and an unresolvable android.hardware.boot on the VNDK-33 vendor would reboot-loop the unpatched GSI; when bootctrl resolves the branch is never taken, so the change is zero-impact in the good case. No fix required."
46,patches_treble_td,platform_packages_apps_Settings,platform_packages_apps_Settings/0001-Act-as-usb-device-when-there-is-no-hal-but-we-believ.patch,"Act as usb device when there is no hal, but we believe we",UNCERTAIN,PORT (fallback),VERIFIED_HIGH,97,"Provenance clean (snapshot sha256 2e66dea5... matches PATCH_INDEX.sha256 and the canonical L21 stack copy; artifact e66b59a6... identical local/remote). Candidate differs from the A14 original only in the From-sha and the git-version trailer, so the A16 target site never moved. Applies and git-ams cleanly at position 1 on a fresh detached worktree at the recorded baseline. A16 framework constants and imports validated; javac parse clean."
47,patches_treble_td,platform_packages_apps_Settings,platform_packages_apps_Settings/0002-Ignore-cancelled-fingerprint-events-they-are-expecte.patch,"Ignore cancelled fingerprint events, they are expected,",OEM/absent-hw,REVIEW (PORT if any doubt),VERIFIED_HIGH,96,"Provenance clean (2a148c0e... matches index and canonical copy; artifact 6b36ec7f...). Candidate body identical to the A14 original except hunk line numbers and blob ids, so both onEnrollmentError sites survived A14->A16 unchanged. Cleanly applied at position 2. The literal errMsgId==5 still equals BIOMETRIC_ERROR_CANCELED in A16, so the guard retains its meaning. Inert on this device but correctly retained for chain integrity and GSI genericity."
48,patches_treble_td,platform_packages_apps_Settings,platform_packages_apps_Settings/0003-Revert-Wi-Fi-Remove-Do-not-validate-option-in-CA-cer.patch,"Revert ""[Wi-Fi] Remove 'Do not validate' option in CA",UNCERTAIN,PORT (fallback),VERIFIED_HIGH,96,"Independently re-verified and strengthened the porter's REBASED claim. Extracting every +/- content line from the original A14 patch and from the candidate yields 86 lines each with an EMPTY diff: the rebase changed zero content lines and is a pure context/offset relocation (62+/20- exactly as the original). Hunk topology matches the L21 commit 1:1 (26 hunks: 1 layout, 1 strings, 12+12 Java) in count, order, per-hunk counts and enclosing symbol, and git show -U6 vs L21 differs only in sha/blob/line numbers plus one unrelated upstream context drift (the SSID-too-long check now uses WifiUtils.isSSIDTooLong(mSsidInput/mSsidInputGroup.getText())). Applies and git-ams cleanly at position 3 of a fresh baseline worktree, and the whole-chain post-state content diff against the known-working L21 applied tree is empty."
49,patches_treble_td,platform_packages_apps_Settings,platform_packages_apps_Settings/0004-Revert-Wi-Fi-Check-if-domain-field-is-not-empty-when.patch,"Revert ""[Wi-Fi] Check if domain field is not empty when",UNCERTAIN,PORT (fallback),VERIFIED_HIGH,97,"Provenance clean (a6db3134... matches index and canonical copy; artifact d3a0a103...). Candidate differs from the A14 original only in sha/blob/hunk-line-number/trailer fields, and git show -U8 against L21 commit 77d6e4016a0 is identical except those header fields, so there is no upstream drift at these sites. Correctly ordered: fails on a bare baseline, applies and git-ams cleanly at position 4 on top of the rebased 48 in the fresh worktree."
